STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
FLADEN	157752	2009	7	0-10 m	0.5766666666666667	1
FLADEN	157752	2009	8	0-10 m	0.5966666666666667	1
FLADEN	157752	2009	9	0-10 m	0.655	2
FLADEN	157752	2009	10	0-10 m	0.5366666666666667	1
FLADEN	157752	2009	11	0-10 m	0.89	1
FLADEN	157752	2009	12	0-10 m	0.7633333333333333	1
FLADEN	157752	2010	1	0-10 m	1.02	2
FLADEN	157752	2010	2	0-10 m	0.8133333333333334	1
FLADEN	157752	2010	3	0-10 m	0.6533333333333333	1
FLADEN	157752	2010	4	0-10 m	0.6566666666666666	1
FLADEN	157752	2010	5	0-10 m	0.6366666666666667	1
FLADEN	157752	2010	6	0-10 m	0.585	2
FLADEN	157752	2010	7	0-10 m	0.6666666666666666	1
FLADEN	157752	2010	8	0-10 m	0.5	1
FLADEN	157752	2010	9	0-10 m	0.5916666666666668	2
FLADEN	157752	2010	10	0-10 m	0.7166666666666667	1
FLADEN	157752	2010	11	0-10 m	0.5966666666666667	1
FLADEN	157752	2010	12	0-10 m	0.77	1
FLADEN	157752	2011	1	0-10 m	0.9166666666666666	1
FLADEN	157752	2011	3	0-10 m	0.8000000000000002	1
FLADEN	157752	2011	4	0-10 m	0.7333333333333334	1
FLADEN	157752	2011	6	0-10 m	0.5866666666666667	1
FLADEN	157752	2011	7	0-10 m	0.5499999999999999	1
FLADEN	157752	2011	8	0-10 m	0.6066666666666667	1
FLADEN	157752	2011	9	0-10 m	0.6066666666666666	1
FLADEN	157752	2011	10	0-10 m	0.7966666666666667	1
FLADEN	157752	2011	11	0-10 m	1.0166666666666666	1
FLADEN	157752	2011	12	0-10 m	0.6699999999999999	1
FLADEN	157752	2012	1	0-10 m	0.8966666666666666	1
FLADEN	157752	2012	2	0-10 m	0.8433333333333333	1
FLADEN	157752	2012	3	0-10 m	0.47	1
FLADEN	157752	2012	4	0-10 m	0.5866666666666667	1
FLADEN	157752	2012	5	0-10 m	0.5633333333333334	1
FLADEN	157752	2012	7	0-10 m	0.4066666666666667	1
FLADEN	157752	2012	8	0-10 m	0.49666666666666665	1
FLADEN	157752	2012	9	0-10 m	0.44333333333333336	1
FLADEN	157752	2012	10	0-10 m	0.7066666666666667	1
FLADEN	157752	2012	11	0-10 m	0.75	1
FLADEN	157752	2012	12	0-10 m	0.8833333333333333	1
FLADEN	157752	2013	1	0-10 m	0.9966666666666667	1
FLADEN	157752	2013	2	0-10 m	1.0466666666666666	1
FLADEN	157752	2013	3	0-10 m	1.0266666666666666	1
FLADEN	157752	2013	4	0-10 m	0.5466666666666666	1
FLADEN	157752	2013	5	0-10 m	0.49666666666666665	1
FLADEN	157752	2013	6	0-10 m	0.38999999999999996	1
FLADEN	157752	2013	7	0-10 m	0.5033333333333333	1
FLADEN	157752	2013	8	0-10 m	0.49333333333333335	1
FLADEN	157752	2013	9	0-10 m	0.48666666666666664	1
FLADEN	157752	2013	10	0-10 m	0.7333333333333334	1
FLADEN	157752	2013	11	0-10 m	0.6133333333333334	1
FLADEN	157752	2013	12	0-10 m	0.6633333333333334	1
FLADEN	157752	2014	2	0-10 m	0.8966666666666666	2
FLADEN	157752	2014	3	0-10 m	0.6933333333333334	1
FLADEN	157752	2014	4	0-10 m	0.6266666666666666	1
FLADEN	157752	2014	6	0-10 m	0.7033333333333333	1
FLADEN	157752	2014	7	0-10 m	0.43	1
FLADEN	157752	2014	8	0-10 m	0.6133333333333333	1
FLADEN	157752	2014	9	0-10 m	0.6666666666666666	1
FLADEN	157752	2014	10	0-10 m	0.8233333333333333	1
FLADEN	157752	2014	11	0-10 m	0.7133333333333334	1
FLADEN	157752	2014	12	0-10 m	1.02	1
FLADEN	157752	2015	1	0-10 m	1.0233333333333334	1
FLADEN	157752	2015	2	0-10 m	0.9833333333333334	1
FLADEN	157752	2015	3	0-10 m	0.8533333333333334	1
FLADEN	157752	2015	4	0-10 m	0.6333333333333333	1
FLADEN	157752	2015	6	0-10 m	0.6566666666666666	1
FLADEN	157752	2015	7	0-10 m	0.6633333333333333	1
FLADEN	157752	2015	8	0-10 m	0.8833333333333333	1
FLADEN	157752	2015	9	0-10 m	0.6866666666666666	1
FLADEN	157752	2015	10	0-10 m	0.7833333333333333	1
FLADEN	157752	2015	11	0-10 m	0.8300000000000001	1
FLADEN	157752	2015	12	0-10 m	0.9700000000000001	1
FLADEN	157752	2016	1	0-10 m	0.9533333333333333	1
FLADEN	157752	2016	2	0-10 m	1.2033333333333334	1
FLADEN	157752	2016	3	0-10 m	0.8366666666666666	1
FLADEN	157752	2016	4	0-10 m	0.59	1
FLADEN	157752	2016	5	0-10 m	0.4766666666666666	1
FLADEN	157752	2016	6	0-10 m	0.7166666666666667	1
FLADEN	157752	2016	7	0-10 m	0.45999999999999996	1
FLADEN	157752	2016	8	0-10 m	0.6133333333333333	1
FLADEN	157752	2016	9	0-10 m	0.5333333333333333	1
FLADEN	157752	2016	10	0-10 m	0.6533333333333333	1
FLADEN	157752	2016	11	0-10 m	0.7433333333333333	1
FLADEN	157752	2016	12	0-10 m	0.7799999999999999	1
FLADEN	157752	2017	1	0-10 m	1.0033333333333332	1
FLADEN	157752	2017	2	0-10 m	1.03	1
FLADEN	157752	2017	3	0-10 m	0.8966666666666666	1
FLADEN	157752	2017	4	0-10 m	0.8099999999999999	1
FLADEN	157752	2017	5	0-10 m	0.71	1
FLADEN	157752	2017	6	0-10 m	0.7799999999999999	1
FLADEN	157752	2017	7	0-10 m	0.5499999999999999	1
FLADEN	157752	2017	9	0-10 m	0.6	1
FLADEN	157752	2017	10	0-10 m	0.8300000000000001	1
FLADEN	157752	2017	11	0-10 m	0.9033333333333333	1
FLADEN	157752	2017	12	0-10 m	0.9366666666666666	1
FLADEN	157752	2018	2	0-10 m	1.1500000000000001	1
FLADEN	157752	2018	3	0-10 m	1.1066666666666667	1
FLADEN	157752	2018	4	0-10 m	0.7399999999999999	1
FLADEN	157752	2018	5	0-10 m	0.5833333333333334	1
FLADEN	157752	2018	9	0-10 m	0.7066666666666667	1
FLADEN	157752	2018	10	0-10 m	0.7633333333333333	1
FLADEN	157752	2018	11	0-10 m	0.7466666666666667	1
FLADEN	157752	2018	12	0-10 m	0.82	1
FLADEN	157752	2019	1	0-10 m	0.6533333333333333	1
FLADEN	157752	2019	2	0-10 m	0.7633333333333333	1
FLADEN	157752	2019	3	0-10 m	0.5966666666666667	1
FLADEN	157752	2019	4	0-10 m	0.6033333333333334	1
FLADEN	157752	2019	5	0-10 m	0.48333333333333334	1
FLADEN	157752	2019	6	0-10 m	0.49333333333333335	1
FLADEN	157752	2019	7	0-10 m	0.41	1
FLADEN	157752	2019	8	0-10 m	0.65	1
FLADEN	157752	2019	10	0-10 m	0.6066666666666666	1
FLADEN	157752	2019	11	0-10 m	0.8300000000000001	1
FLADEN	157752	2019	12	0-10 m		0
FLADEN	157752	2020	1	0-10 m	0.9199999999999999	1
FLADEN	157752	2020	2	0-10 m	0.85	1
FLADEN	157752	2020	3	0-10 m	0.82	1
FLADEN	157752	2020	4	0-10 m	0.5266666666666667	1
FLADEN	157752	2020	5	0-10 m	0.5366666666666667	1
FLADEN	157752	2020	6	0-10 m	0.5033333333333333	1
FLADEN	157752	2020	7	0-10 m	0.4633333333333334	1
FLADEN	157752	2020	8	0-10 m	0.5566666666666668	1
FLADEN	157752	2020	9	0-10 m	0.5533333333333333	2
FLADEN	157752	2020	10	0-10 m	0.7133333333333334	1
FLADEN	157752	2020	11	0-10 m	0.7533333333333333	1
FLADEN	157752	2020	12	0-10 m	1.1133333333333333	1
FLADEN	157752	2021	1	0-10 m	1.1466666666666665	1
FLADEN	157752	2021	2	0-10 m	1.0966666666666667	1
FLADEN	157752	2021	3	0-10 m	0.5933333333333333	1
FLADEN	157752	2021	4	0-10 m	0.6066666666666666	1
FLADEN	157752	2021	5	0-10 m	0.54	1
FLADEN	157752	2021	6	0-10 m	0.5133333333333333	1
FLADEN	157752	2021	7	0-10 m	0.48	1
FLADEN	157752	2021	8	0-10 m	0.4533333333333333	1
FLADEN	157752	2021	9	0-10 m	0.61	1
FLADEN	157752	2021	10	0-10 m	0.8133333333333334	1
FLADEN	157752	2021	11	0-10 m	0.6833333333333332	1
FLADEN	157752	2021	12	0-10 m	0.89	1
FLADEN	157752	2022	1	0-10 m	0.9666666666666667	1
FLADEN	157752	2022	2	0-10 m	0.8433333333333334	1
FLADEN	157752	2022	3	0-10 m	0.655	1
FLADEN	157752	2022	4	0-10 m	0.45333333333333337	1
FLADEN	157752	2022	5	0-10 m	0.45333333333333337	1
FLADEN	157752	2022	6	0-10 m	0.31666666666666665	1
FLADEN	157752	2022	7	0-10 m	0.3	1
FLADEN	157752	2022	8	0-10 m	0.5366666666666666	1
FLADEN	157752	2022	9	0-10 m	0.48	1
FLADEN	157752	2022	10	0-10 m	0.37000000000000005	1
FLADEN	157752	2022	11	0-10 m	0.7566666666666667	1
FLADEN	157752	2022	12	0-10 m		0
FLADEN	157752	2023	1	0-10 m	0.9500000000000001	1
FLADEN	157752	2023	2	0-10 m	0.64	1
FLADEN	157752	2023	3	0-10 m	0.75	1
FLADEN	157752	2023	4	0-10 m	0.6333333333333333	1
FLADEN	157752	2023	5	0-10 m	0.6699999999999999	1
FLADEN	157752	2023	6	0-10 m	0.43333333333333335	1
FLADEN	157752	2023	7	0-10 m	0.6633333333333333	1
FLADEN	157752	2023	8	0-10 m		0
FLADEN	157752	2023	9	0-10 m		0
FLADEN	157752	2023	10	0-10 m		0
FLADEN	157752	2023	11	0-10 m		0
FLADEN	157752	2023	12	0-10 m	0.89	1
FLADEN	157752	2024	1	0-10 m		0
MS4 / C14	135428	1961	7	0-10 m		0
MS4 / C14	135428	1968	9	0-10 m	0.45	1
MS4 / C14	135428	1970	8	0-10 m	0.15	1
MS4 / C14	135428	1972	6	0-10 m	0.39999999999999997	1
MS4 / C14	135428	1974	11	0-10 m		0
MS4 / C14	135428	1975	5	0-10 m		0
MS4 / C14	135428	1976	8	0-10 m		0
MS4 / C14	135428	1976	11	0-10 m		0
MS4 / C14	135428	1977	6	0-10 m		0
MS4 / C14	135428	1977	11	0-10 m		0
MS4 / C14	135428	1978	5	0-10 m		0
MS4 / C14	135428	1979	6	0-10 m		0
MS4 / C14	135428	1985	6	0-10 m		0
MS4 / C14	135428	1986	5	0-10 m		0
MS4 / C14	135428	1986	11	0-10 m		0
MS4 / C14	135428	1987	6	0-10 m		0
MS4 / C14	135428	1989	6	0-10 m		0
MS4 / C14	135428	1989	11	0-10 m		0
MS4 / C14	135428	1992	5	0-10 m		0
MS4 / C14	135428	1992	11	0-10 m		0
MS4 / C14	135428	2000	1	0-10 m	0.44	1
MS4 / C14	135428	2000	2	0-10 m	0.5	1
MS4 / C14	135428	2000	4	0-10 m	0.4	1
MS4 / C14	135428	2000	5	0-10 m	0.35250000000000004	2
MS4 / C14	135428	2000	6	0-10 m	0.32	1
MS4 / C14	135428	2000	7	0-10 m	0.30000000000000004	1
MS4 / C14	135428	2000	8	0-10 m	0.3575	2
MS4 / C14	135428	2000	9	0-10 m	0.32999999999999996	1
MS4 / C14	135428	2000	11	0-10 m	0.25	1
MS4 / C14	135428	2000	12	0-10 m	0.31	1
MS4 / C14	135428	2001	2	0-10 m	0.3325	2
MS4 / C14	135428	2001	4	0-10 m	0.33	1
MS4 / C14	135428	2001	5	0-10 m	0.4633333333333334	2
MS4 / C14	135428	2001	6	0-10 m	0.33666666666666667	1
MS4 / C14	135428	2001	7	0-10 m	0.25	2
MS4 / C14	135428	2001	8	0-10 m	0.25666666666666665	1
MS4 / C14	135428	2001	9	0-10 m	0.25666666666666665	1
MS4 / C14	135428	2001	11	0-10 m	0.26666666666666666	1
MS4 / C14	135428	2001	12	0-10 m	0.375	1
MS4 / C14	135428	2002	1	0-10 m	0.4666666666666666	1
MS4 / C14	135428	2002	2	0-10 m	0.43333333333333335	1
MS4 / C14	135428	2002	4	0-10 m	0.48	1
MS4 / C14	135428	2002	5	0-10 m	0.3866666666666667	2
MS4 / C14	135428	2002	6	0-10 m	0.24666666666666667	1
MS4 / C14	135428	2002	7	0-10 m	0.28833333333333333	2
MS4 / C14	135428	2002	8	0-10 m	0.4633333333333334	1
MS4 / C14	135428	2002	9	0-10 m	0.29	1
MS4 / C14	135428	2002	11	0-10 m	0.23666666666666666	1
MS4 / C14	135428	2002	12	0-10 m	0.3433333333333333	1
MS4 / C14	135428	2003	1	0-10 m	0.37666666666666665	1
MS4 / C14	135428	2003	2	0-10 m	0.3833333333333333	1
MS4 / C14	135428	2003	4	0-10 m	0.32	1
MS4 / C14	135428	2003	5	0-10 m	0.295	2
MS4 / C14	135428	2003	6	0-10 m	0.25833333333333336	2
MS4 / C14	135428	2003	7	0-10 m	0.25333333333333335	1
MS4 / C14	135428	2003	8	0-10 m	0.26666666666666666	1
MS4 / C14	135428	2003	9	0-10 m	0.31	1
MS4 / C14	135428	2003	11	0-10 m	0.23666666666666666	1
MS4 / C14	135428	2003	12	0-10 m	0.26333333333333336	1
MS4 / C14	135428	2004	1	0-10 m	0.42333333333333334	1
MS4 / C14	135428	2004	2	0-10 m	0.32666666666666666	1
MS4 / C14	135428	2004	4	0-10 m	0.33666666666666667	1
MS4 / C14	135428	2004	5	0-10 m	0.24333333333333332	1
MS4 / C14	135428	2004	6	0-10 m	0.2333333333333333	1
MS4 / C14	135428	2004	7	0-10 m	0.26	1
MS4 / C14	135428	2004	9	0-10 m	0.24333333333333332	1
MS4 / C14	135428	2004	11	0-10 m	0.27	1
MS4 / C14	135428	2005	2	0-10 m	0.5066666666666667	1
MS4 / C14	135428	2005	3	0-10 m	0.5266666666666667	1
MS4 / C14	135428	2005	4	0-10 m	0.2966666666666667	1
MS4 / C14	135428	2005	5	0-10 m	0.30333333333333334	1
MS4 / C14	135428	2005	6	0-10 m	0.31	1
MS4 / C14	135428	2005	8	0-10 m	0.2966666666666667	1
MS4 / C14	135428	2005	9	0-10 m	0.3	1
MS4 / C14	135428	2005	11	0-10 m	0.25	1
MS4 / C14	135428	2006	1	0-10 m	0.4166666666666667	1
MS4 / C14	135428	2006	2	0-10 m	0.41	1
MS4 / C14	135428	2006	4	0-10 m	0.2333333333333333	1
MS4 / C14	135428	2006	5	0-10 m	0.44333333333333336	1
MS4 / C14	135428	2006	6	0-10 m	0.27	2
MS4 / C14	135428	2006	7	0-10 m	0.29	1
MS4 / C14	135428	2006	9	0-10 m	0.33	1
MS4 / C14	135428	2006	11	0-10 m	0.26666666666666666	1
MS4 / C14	135428	2006	12	0-10 m	0.29	1
MS4 / C14	135428	2007	1	0-10 m	0.38999999999999996	1
MS4 / C14	135428	2007	2	0-10 m	0.47500000000000003	2
MS4 / C14	135428	2007	3	0-10 m	0.44333333333333336	1
MS4 / C14	135428	2007	4	0-10 m	0.35333333333333333	1
MS4 / C14	135428	2007	5	0-10 m	0.25666666666666665	1
MS4 / C14	135428	2007	6	0-10 m	0.23	2
MS4 / C14	135428	2007	7	0-10 m	0.27666666666666667	1
MS4 / C14	135428	2007	9	0-10 m	0.17666666666666667	1
MS4 / C14	135428	2007	11	0-10 m	0.30666666666666664	1
MS4 / C14	135428	2007	12	0-10 m	0.42333333333333334	1
MS4 / C14	135428	2008	1	0-10 m	0.45	1
MS4 / C14	135428	2008	2	0-10 m	0.5	1
MS4 / C14	135428	2008	3	0-10 m	0.48666666666666664	1
MS4 / C14	135428	2008	4	0-10 m	0.4633333333333334	1
MS4 / C14	135428	2008	5	0-10 m	0.43	1
MS4 / C14	135428	2008	6	0-10 m	0.375	2
MS4 / C14	135428	2008	7	0-10 m	0.3933333333333333	1
MS4 / C14	135428	2008	8	0-10 m	0.26666666666666666	1
MS4 / C14	135428	2008	10	0-10 m	0.2733333333333334	1
MS4 / C14	135428	2008	12	0-10 m	0.44333333333333336	1
MS4 / C14	135428	2009	1	0-10 m	0.5366666666666667	1
MS4 / C14	135428	2009	2	0-10 m	0.5233333333333333	1
MS4 / C14	135428	2009	3	0-10 m	0.5433333333333333	1
MS4 / C14	135428	2009	4	0-10 m	0.4033333333333333	1
MS4 / C14	135428	2009	5	0-10 m	0.35000000000000003	1
MS4 / C14	135428	2009	6	0-10 m	0.2716666666666667	2
MS4 / C14	135428	2009	7	0-10 m	0.2933333333333333	1
MS4 / C14	135428	2009	8	0-10 m	0.2866666666666667	1
MS4 / C14	135428	2009	10	0-10 m	0.2933333333333334	1
MS4 / C14	135428	2009	11	0-10 m	0.32	1
MS4 / C14	135428	2010	1	0-10 m	0.49333333333333335	1
MS4 / C14	135428	2010	3	0-10 m	0.53	1
MS4 / C14	135428	2010	4	0-10 m	0.38999999999999996	1
MS4 / C14	135428	2010	5	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2010	6	0-10 m	0.31333333333333335	2
MS4 / C14	135428	2010	8	0-10 m	0.30333333333333334	2
MS4 / C14	135428	2010	10	0-10 m	0.27666666666666667	1
MS4 / C14	135428	2010	12	0-10 m	0.57	1
MS4 / C14	135428	2011	1	0-10 m	0.59	1
MS4 / C14	135428	2011	3	0-10 m	0.5966666666666667	1
MS4 / C14	135428	2011	4	0-10 m	0.45999999999999996	1
MS4 / C14	135428	2011	5	0-10 m	0.38000000000000006	1
MS4 / C14	135428	2011	6	0-10 m	0.38000000000000006	1
MS4 / C14	135428	2011	7	0-10 m	0.32333333333333336	2
MS4 / C14	135428	2011	8	0-10 m	0.2925	2
MS4 / C14	135428	2011	9	0-10 m	0.3666666666666667	1
MS4 / C14	135428	2011	10	0-10 m	0.27666666666666667	1
MS4 / C14	135428	2011	12	0-10 m	0.4666666666666666	1
MS4 / C14	135428	2012	1	0-10 m	0.61	1
MS4 / C14	135428	2012	2	0-10 m	0.5766666666666667	1
MS4 / C14	135428	2012	3	0-10 m	0.49333333333333335	1
MS4 / C14	135428	2012	4	0-10 m	0.52	1
MS4 / C14	135428	2012	5	0-10 m	0.3933333333333333	1
MS4 / C14	135428	2012	6	0-10 m	0.3	1
MS4 / C14	135428	2012	7	0-10 m	0.29833333333333334	3
MS4 / C14	135428	2012	8	0-10 m	0.2825	2
MS4 / C14	135428	2012	10	0-10 m	0.2733333333333334	1
MS4 / C14	135428	2012	12	0-10 m	0.39333333333333337	1
MS4 / C14	135428	2013	1	0-10 m	0.48	1
MS4 / C14	135428	2013	2	0-10 m	0.5333333333333333	1
MS4 / C14	135428	2013	4	0-10 m	0.4066666666666667	1
MS4 / C14	135428	2013	5	0-10 m	0.3666666666666667	1
MS4 / C14	135428	2013	6	0-10 m	0.3466666666666667	1
MS4 / C14	135428	2013	7	0-10 m	0.29666666666666663	1
MS4 / C14	135428	2013	8	0-10 m	0.31	1
MS4 / C14	135428	2013	10	0-10 m	0.2783333333333333	2
MS4 / C14	135428	2013	12	0-10 m	0.4266666666666667	1
MS4 / C14	135428	2014	1	0-10 m	0.7250000000000001	2
MS4 / C14	135428	2014	2	0-10 m	0.59	1
MS4 / C14	135428	2014	4	0-10 m	0.5366666666666666	1
MS4 / C14	135428	2014	5	0-10 m	0.29	1
MS4 / C14	135428	2014	6	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2014	7	0-10 m	0.31999999999999995	2
MS4 / C14	135428	2014	9	0-10 m	0.35000000000000003	1
MS4 / C14	135428	2014	10	0-10 m	0.25333333333333335	1
MS4 / C14	135428	2015	1	0-10 m	0.63	1
MS4 / C14	135428	2015	2	0-10 m	0.6	1
MS4 / C14	135428	2015	4	0-10 m	0.51	1
MS4 / C14	135428	2015	5	0-10 m	0.42	1
MS4 / C14	135428	2015	6	0-10 m	0.37666666666666665	1
MS4 / C14	135428	2015	7	0-10 m	0.36999999999999994	1
MS4 / C14	135428	2015	8	0-10 m	0.3233333333333333	1
MS4 / C14	135428	2015	10	0-10 m	0.25	1
MS4 / C14	135428	2015	12	0-10 m	0.36999999999999994	1
MS4 / C14	135428	2016	1	0-10 m	0.6066666666666666	1
MS4 / C14	135428	2016	2	0-10 m	0.56	1
MS4 / C14	135428	2016	4	0-10 m	0.35666666666666663	1
MS4 / C14	135428	2016	5	0-10 m	0.3133333333333333	1
MS4 / C14	135428	2016	6	0-10 m	0.27666666666666667	1
MS4 / C14	135428	2016	7	0-10 m	0.3433333333333333	1
MS4 / C14	135428	2016	8	0-10 m	0.3033333333333333	1
MS4 / C14	135428	2016	9	0-10 m	0.24666666666666667	1
MS4 / C14	135428	2016	11	0-10 m	0.38999999999999996	1
MS4 / C14	135428	2016	12	0-10 m	0.5366666666666667	1
MS4 / C14	135428	2017	1	0-10 m	0.6633333333333334	1
MS4 / C14	135428	2017	2	0-10 m	0.66	1
MS4 / C14	135428	2017	4	0-10 m	0.39666666666666667	1
MS4 / C14	135428	2017	5	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2017	6	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2017	7	0-10 m	0.3333333333333333	1
MS4 / C14	135428	2017	8	0-10 m	0.44333333333333336	1
MS4 / C14	135428	2017	9	0-10 m	0.3033333333333333	1
MS4 / C14	135428	2017	10	0-10 m	0.3	1
MS4 / C14	135428	2017	12	0-10 m	0.54	1
MS4 / C14	135428	2018	1	0-10 m	0.6633333333333334	1
MS4 / C14	135428	2018	2	0-10 m	0.67	1
MS4 / C14	135428	2018	4	0-10 m	0.43999999999999995	1
MS4 / C14	135428	2018	5	0-10 m	0.46666666666666673	1
MS4 / C14	135428	2018	6	0-10 m	0.36333333333333334	1
MS4 / C14	135428	2018	7	0-10 m	0.33666666666666667	1
MS4 / C14	135428	2018	8	0-10 m	0.35333333333333333	1
MS4 / C14	135428	2018	9	0-10 m	0.3666666666666667	1
MS4 / C14	135428	2018	10	0-10 m	0.33666666666666667	1
MS4 / C14	135428	2018	12	0-10 m	0.53	1
MS4 / C14	135428	2019	1	0-10 m	0.7399999999999999	1
MS4 / C14	135428	2019	2	0-10 m	0.7066666666666667	1
MS4 / C14	135428	2019	4	0-10 m	0.68	1
MS4 / C14	135428	2019	5	0-10 m	0.41	1
MS4 / C14	135428	2019	6	0-10 m	0.2866666666666667	1
MS4 / C14	135428	2019	7	0-10 m	0.3666666666666667	1
MS4 / C14	135428	2019	8	0-10 m	0.49000000000000005	1
MS4 / C14	135428	2019	9	0-10 m	0.32666666666666666	1
MS4 / C14	135428	2019	11	0-10 m	0.47333333333333333	1
MS4 / C14	135428	2019	12	0-10 m	0.58	1
MS4 / C14	135428	2020	1	0-10 m	0.65	1
MS4 / C14	135428	2020	2	0-10 m	0.69	1
MS4 / C14	135428	2020	4	0-10 m	0.58	1
MS4 / C14	135428	2020	5	0-10 m	0.41	1
MS4 / C14	135428	2020	6	0-10 m	0.38999999999999996	1
MS4 / C14	135428	2020	7	0-10 m	0.4166666666666667	1
MS4 / C14	135428	2020	8	0-10 m	0.38000000000000006	1
MS4 / C14	135428	2020	9	0-10 m	0.3033333333333333	1
MS4 / C14	135428	2020	10	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2020	12	0-10 m	0.7166666666666667	1
MS4 / C14	135428	2021	2	0-10 m	0.7733333333333334	1
MS4 / C14	135428	2021	4	0-10 m	0.6466666666666666	1
MS4 / C14	135428	2021	5	0-10 m	0.32666666666666666	1
MS4 / C14	135428	2021	6	0-10 m	0.32666666666666666	1
MS4 / C14	135428	2021	7	0-10 m	0.33	1
MS4 / C14	135428	2021	8	0-10 m	0.3133333333333333	1
MS4 / C14	135428	2021	9	0-10 m	0.31666666666666665	1
MS4 / C14	135428	2021	10	0-10 m	0.41333333333333333	1
MS4 / C14	135428	2021	12	0-10 m	0.5933333333333333	1
MS4 / C14	135428	2022	2	0-10 m	0.7333333333333334	1
MS4 / C14	135428	2022	4	0-10 m	0.4766666666666666	1
MS4 / C14	135428	2022	5	0-10 m	0.36333333333333334	1
MS4 / C14	135428	2022	6	0-10 m	0.29	1
MS4 / C14	135428	2022	7	0-10 m	0.3466666666666667	1
MS4 / C14	135428	2022	8	0-10 m	0.35333333333333333	1
MS4 / C14	135428	2022	9	0-10 m	0.36000000000000004	1
MS4 / C14	135428	2022	10	0-10 m	0.3566666666666667	1
MS4 / C14	135428	2022	12	0-10 m	0.5333333333333333	1
Å13	135873	1960	7	0-10 m		0
Å13	135873	1961	12	0-10 m		0
Å13	135873	1962	1	0-10 m		0
Å13	135873	1962	3	0-10 m		0
Å13	135873	1962	10	0-10 m		0
Å13	135873	1962	11	0-10 m		0
Å13	135873	1963	2	0-10 m		0
Å13	135873	1963	8	0-10 m		0
Å13	135873	1963	9	0-10 m		0
Å13	135873	1963	10	0-10 m		0
Å13	135873	1963	12	0-10 m		0
Å13	135873	1964	3	0-10 m		0
Å13	135873	1964	6	0-10 m		0
Å13	135873	1964	10	0-10 m		0
Å13	135873	1964	12	0-10 m		0
Å13	135873	1965	2	0-10 m		0
Å13	135873	1965	3	0-10 m		0
Å13	135873	1965	7	0-10 m		0
Å13	135873	1965	12	0-10 m		0
Å13	135873	1966	1	0-10 m		0
Å13	135873	1966	3	0-10 m		0
Å13	135873	1966	6	0-10 m		0
Å13	135873	1966	7	0-10 m		0
Å13	135873	1966	10	0-10 m		0
Å13	135873	1966	12	0-10 m		0
Å13	135873	1967	2	0-10 m		0
Å13	135873	1967	4	0-10 m		0
Å13	135873	1967	5	0-10 m		0
Å13	135873	1967	8	0-10 m		0
Å13	135873	1968	1	0-10 m		0
Å13	135873	1968	3	0-10 m		0
Å13	135873	1968	5	0-10 m		0
Å13	135873	1968	8	0-10 m		0
Å13	135873	1969	3	0-10 m		0
Å13	135873	1969	6	0-10 m		0
Å13	135873	1969	8	0-10 m		0
Å13	135873	1969	12	0-10 m		0
Å13	135873	1970	3	0-10 m		0
Å13	135873	1970	4	0-10 m		0
Å13	135873	1970	6	0-10 m		0
Å13	135873	1970	8	0-10 m		0
Å13	135873	1970	11	0-10 m		0
Å13	135873	1971	2	0-10 m		0
Å13	135873	1971	5	0-10 m		0
Å13	135873	1971	9	0-10 m		0
Å13	135873	1972	1	0-10 m		0
Å13	135873	1972	4	0-10 m	0.3566666666666667	1
Å13	135873	1972	9	0-10 m		0
Å13	135873	1973	1	0-10 m	0.9633333333333334	1
Å13	135873	1973	3	0-10 m		0
Å13	135873	1973	8	0-10 m		0
Å13	135873	1973	10	0-10 m		0
Å13	135873	1974	8	0-10 m		0
Å13	135873	1975	2	0-10 m		0
Å13	135873	1975	4	0-10 m		0
Å13	135873	1975	7	0-10 m		0
Å13	135873	1975	8	0-10 m		0
Å13	135873	1975	10	0-10 m	0.6433333333333334	1
Å13	135873	1976	2	0-10 m	0.96	1
Å13	135873	1976	6	0-10 m		0
Å13	135873	1976	9	0-10 m		0
Å13	135873	1977	3	0-10 m		0
Å13	135873	1978	1	0-10 m		0
Å13	135873	1978	6	0-10 m		0
Å13	135873	1978	9	0-10 m	0.32	1
Å13	135873	1979	5	0-10 m	0.38666666666666666	1
Å13	135873	1979	10	0-10 m	0.26333333333333336	1
Å13	135873	1980	1	0-10 m	0.9700000000000001	1
Å13	135873	1980	5	0-10 m	0.49	1
Å13	135873	1980	11	0-10 m	1.26	1
Å13	135873	1981	1	0-10 m	0.8700000000000001	1
Å13	135873	1981	5	0-10 m	0.35000000000000003	1
Å13	135873	1981	12	0-10 m	0.79	1
Å13	135873	1982	5	0-10 m	0.7033333333333333	1
Å13	135873	1983	5	0-10 m	0.6433333333333333	1
Å13	135873	1983	9	0-10 m	0.44333333333333336	1
Å13	135873	1983	12	0-10 m	0.7766666666666667	1
Å13	135873	1984	5	0-10 m	0.49666666666666665	1
Å13	135873	1984	9	0-10 m	0.4066666666666667	1
Å13	135873	1984	11	0-10 m	0.7533333333333333	1
Å13	135873	1985	4	0-10 m	0.6333333333333333	1
Å13	135873	1985	5	0-10 m	0.47333333333333333	1
